,UID,Name,Position,Tck R,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp
262,62069285.0,Nemanja Petrović,"D (LC), WB (L)",81.0,12.0,12.0,9.0,8.0,8.0,13.0,12.0,8.0,9.0,11.0,10.0,9.0,10.0,11.0,11.0,10.0,6.0,11.0,12.0,12.0,10.0,13.0,9.0,12.0,10.0,9.0,12.0,8.0,9.0,10.0,9.0,10.0,13.0,8.0,11.0,11.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,12.0,11.0,10.0,8.0,11.0,11.0,9.0,13.0,17.0,11.0
263,2000009606.0,Junior Tchamadeu,D/WB (R),77.0,14.0,11.0,10.0,13.0,12.0,13.0,12.0,11.0,7.0,10.0,9.0,10.0,11.0,10.0,13.0,5.0,4.0,10.0,10.0,11.0,9.0,12.0,5.0,11.0,12.0,8.0,11.0,3.0,8.0,8.0,10.0,10.0,10.0,6.0,9.0,10.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,12.0,9.0,7.0,14.0,20.0,4.0,11.0,12.0,13.0,16.0
264,2000019989.0,Adrian Gantenbein,D/WB (R),70.0,12.0,12.0,11.0,11.0,11.0,12.0,13.0,12.0,11.0,10.0,14.0,11.0,10.0,11.0,14.0,8.0,7.0,10.0,12.0,13.0,7.0,13.0,7.0,9.0,11.0,4.0,12.0,6.0,11.0,6.0,12.0,11.0,10.0,2.0,13.0,12.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,13.0,12.0,6.0,10.0,17.0,8.0,15.0,13.0,11.0,19.0
265,21020483.0,Stipo Marković,D/M (L),74.0,14.0,13.0,13.0,8.0,14.0,14.0,15.0,9.0,13.0,9.0,13.0,9.0,10.0,9.0,7.0,9.0,6.0,13.0,10.0,13.0,10.0,14.0,6.0,12.0,10.0,8.0,13.0,7.0,9.0,11.0,13.0,9.0,10.0,7.0,12.0,11.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,12.0,12.0,5.0,10.0,10.0,11.0,11.0,10.0,16.0,12.0
266,14043366.0,Brian Mieres,D (R),84.0,13.0,12.0,11.0,9.0,16.0,12.0,15.0,14.0,14.0,10.0,12.0,8.0,9.0,11.0,8.0,11.0,10.0,11.0,6.0,8.0,10.0,11.0,9.0,13.0,11.0,6.0,11.0,10.0,8.0,13.0,9.0,9.0,12.0,10.0,15.0,10.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,9.0,11.0,7.0,5.0,5.0,7.0,10.0,9.0,15.0,17.0
267,91173317.0,Seo Young-Jae,D/WB (L),78.0,13.0,11.0,11.0,10.0,10.0,14.0,10.0,10.0,11.0,12.0,9.0,11.0,11.0,10.0,13.0,10.0,7.0,11.0,13.0,13.0,12.0,12.0,6.0,7.0,8.0,9.0,11.0,7.0,9.0,7.0,9.0,11.0,9.0,7.0,12.0,12.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,14.0,11.0,6.0,7.0,11.0,8.0,16.0,14.0,12.0,16.0
268,91151054.0,Jozo Stanic,"D (RC), WB (R)",82.0,11.0,10.0,11.0,12.0,12.0,12.0,13.0,11.0,13.0,13.0,12.0,10.0,11.0,11.0,13.0,9.0,9.0,11.0,12.0,11.0,9.0,13.0,7.0,12.0,11.0,8.0,11.0,9.0,12.0,8.0,10.0,12.0,10.0,6.0,13.0,10.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,10.0,11.0,2.0,10.0,11.0,6.0,10.0,9.0,11.0,7.0
269,55082395.0,Miguel Bandarra,D (R),58.0,13.0,11.0,11.0,6.0,10.0,12.0,12.0,11.0,10.0,11.0,10.0,13.0,12.0,13.0,11.0,13.0,11.0,11.0,10.0,11.0,12.0,13.0,12.0,13.0,13.0,11.0,13.0,14.0,7.0,12.0,7.0,9.0,12.0,12.0,9.0,13.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,12.0,12.0,8.0,8.0,13.0,10.0,12.0,11.0,14.0,10.0
270,2000026118.0,Matthew Anderson,D/WB (L),79.0,14.0,12.0,10.0,8.0,12.0,15.0,13.0,8.0,15.0,7.0,10.0,8.0,10.0,15.0,16.0,6.0,8.0,7.0,11.0,10.0,8.0,9.0,6.0,12.0,8.0,5.0,13.0,4.0,9.0,5.0,8.0,11.0,7.0,4.0,14.0,10.0,2.0,1.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,11.0,10.0,7.0,5.0,12.0,4.0,9.0,11.0,10.0,10.0
271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,2000104915.0,Saël Kumbedi,D/WB (R),76.0,13.0,14.0,12.0,8.0,15.0,14.0,13.0,7.0,6.0,11.0,10.0,8.0,14.0,14.0,13.0,9.0,11.0,5.0,10.0,9.0,10.0,10.0,6.0,14.0,9.0,7.0,9.0,3.0,7.0,3.0,5.0,11.0,10.0,9.0,11.0,10.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,10.0,11.0,7.0,11.0,9.0,12.0,12.0,9.0,10.0,15.0
545,61074351.0,Harry Milne,D/WB (L),83.0,13.0,10.0,12.0,12.0,14.0,14.0,15.0,8.0,12.0,9.0,12.0,12.0,9.0,10.0,14.0,7.0,9.0,13.0,10.0,14.0,10.0,15.0,5.0,13.0,11.0,10.0,11.0,6.0,7.0,7.0,9.0,12.0,10.0,3.0,11.0,12.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,10.0,14.0,7.0,8.0,13.0,6.0,11.0,13.0,11.0,20.0
546,62248895.0,Uroš Blagojević,D/WB (L),82.0,12.0,12.0,13.0,12.0,15.0,13.0,14.0,12.0,10.0,10.0,11.0,9.0,10.0,11.0,3.0,11.0,14.0,12.0,11.0,11.0,12.0,11.0,10.0,12.0,11.0,3.0,9.0,9.0,11.0,8.0,11.0,10.0,9.0,6.0,11.0,10.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,11.0,10.0,7.0,11.0,10.0,13.0,12.0,11.0,11.0,12.0
547,71090986.0,Taras Sakiv,D/WB (L),81.0,13.0,12.0,12.0,13.0,14.0,10.0,14.0,11.0,7.0,9.0,11.0,9.0,10.0,14.0,10.0,7.0,12.0,6.0,12.0,12.0,11.0,12.0,13.0,13.0,11.0,6.0,9.0,11.0,7.0,9.0,11.0,11.0,10.0,8.0,12.0,8.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,13.0,9.0,8.0,4.0,10.0,11.0,12.0,9.0,11.0,20.0
548,96018179.0,Jakub Bartkowski,D/WB (R),74.0,12.0,12.0,11.0,12.0,13.0,13.0,13.0,11.0,11.0,13.0,12.0,12.0,11.0,12.0,12.0,10.0,7.0,10.0,12.0,14.0,10.0,14.0,7.0,10.0,7.0,5.0,9.0,5.0,11.0,6.0,12.0,12.0,10.0,3.0,12.0,9.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,11.0,12.0,9.0,8.0,11.0,6.0,12.0,14.0,14.0,13.0
549,61069535.0,Jamie Robson,D/WB/M (L),91.0,13.0,12.0,11.0,7.0,11.0,13.0,13.0,11.0,7.0,11.0,11.0,10.0,12.0,11.0,8.0,9.0,9.0,13.0,10.0,12.0,10.0,13.0,11.0,13.0,11.0,8.0,11.0,11.0,9.0,8.0,12.0,8.0,9.0,8.0,11.0,10.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,10.0,11.0,6.0,6.0,10.0,6.0,12.0,12.0,12.0,12.0
550,14207316.0,Aarón Barquett,D/WB (R),83.0,14.0,14.0,12.0,10.0,17.0,14.0,12.0,11.0,9.0,11.0,11.0,11.0,12.0,8.0,6.0,5.0,10.0,10.0,13.0,13.0,8.0,11.0,8.0,13.0,11.0,5.0,11.0,3.0,9.0,8.0,12.0,12.0,10.0,4.0,12.0,10.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,12.0,12.0,12.0,13.0,7.0,5.0,11.0,9.0,17.0,16.0
551,14028019.0,Ignacio Sanabria,D/WB (L),85.0,13.0,10.0,7.0,8.0,10.0,12.0,12.0,7.0,10.0,13.0,13.0,11.0,11.0,12.0,8.0,9.0,10.0,11.0,14.0,14.0,10.0,13.0,9.0,13.0,10.0,4.0,9.0,3.0,8.0,10.0,18.0,13.0,11.0,8.0,14.0,11.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,9.0,11.0,6.0,8.0,8.0,8.0,8.0,11.0,12.0,15.0
552,62160057.0,Nenad Sević,D/WB (L),79.0,12.0,10.0,11.0,13.0,10.0,13.0,10.0,10.0,12.0,11.0,11.0,11.0,12.0,10.0,12.0,5.0,13.0,11.0,13.0,11.0,11.0,11.0,12.0,12.0,9.0,9.0,11.0,10.0,10.0,6.0,5.0,11.0,8.0,8.0,13.0,11.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,12.0,14.0,6.0,9.0,4.0,10.0,12.0,12.0,17.0,11.0
553,85101528.0,Maxime Etuin,"D/WB (L), M (C)",74.0,12.0,13.0,12.0,8.0,13.0,12.0,13.0,7.0,5.0,12.0,9.0,11.0,12.0,11.0,13.0,12.0,11.0,11.0,10.0,13.0,12.0,12.0,10.0,11.0,10.0,8.0,11.0,10.0,7.0,11.0,7.0,8.0,13.0,12.0,10.0,13.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,10.0,13.0,6.0,5.0,11.0,7.0,13.0,9.0,15.0,15.0
554,28086156.0,MacAulay Gillesphey,D (LC),71.0,12.0,13.0,13.0,13.0,11.0,12.0,13.0,12.0,12.0,10.0,11.0,12.0,9.0,9.0,10.0,6.0,11.0,7.0,12.0,12.0,10.0,13.0,9.0,10.0,9.0,5.0,9.0,12.0,13.0,7.0,6.0,11.0,10.0,5.0,12.0,10.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,10.0,11.0,7.0,7.0,12.0,6.0,13.0,13.0,13.0,18.0
555,52089693.0,Barry Cotter,D/WB/AM (R),90.0,15.0,13.0,11.0,13.0,15.0,14.0,14.0,13.0,14.0,9.0,12.0,10.0,9.0,8.0,11.0,14.0,4.0,10.0,9.0,11.0,9.0,11.0,5.0,10.0,12.0,6.0,10.0,4.0,13.0,8.0,8.0,10.0,8.0,9.0,10.0,10.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,12.0,10.0,11.0,10.0,8.0,7.0,9.0,12.0,16.0,11.0
556,93054537.0,Jonathan Tamimi,D/WB (RL),85.0,12.0,12.0,10.0,8.0,11.0,12.0,13.0,9.0,9.0,12.0,12.0,12.0,12.0,11.0,11.0,7.0,8.0,12.0,12.0,11.0,11.0,11.0,7.0,11.0,8.0,5.0,11.0,6.0,7.0,8.0,9.0,13.0,11.0,7.0,11.0,11.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,10.0,15.0,8.0,7.0,10.0,5.0,12.0,10.0,10.0,10.0
557,83136858.0,Diga,D/WB (R),91.0,13.0,12.0,11.0,8.0,13.0,14.0,14.0,9.0,13.0,12.0,11.0,11.0,12.0,11.0,14.0,11.0,9.0,11.0,11.0,13.0,9.0,13.0,5.0,10.0,10.0,4.0,10.0,4.0,7.0,6.0,13.0,9.0,10.0,6.0,12.0,11.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,13.0,15.0,6.0,7.0,12.0,5.0,15.0,12.0,15.0,15.0
558,19252410.0,Thiago Ennes,D/WB (R),83.0,13.0,12.0,11.0,9.0,13.0,13.0,13.0,9.0,14.0,12.0,13.0,12.0,11.0,12.0,13.0,10.0,8.0,13.0,11.0,13.0,11.0,13.0,8.0,12.0,12.0,9.0,12.0,7.0,9.0,7.0,14.0,13.0,12.0,10.0,12.0,12.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,13.0,13.0,7.0,5.0,9.0,8.0,14.0,14.0,11.0,10.0
559,37070611.0,Simon Janssen,"D/WB (L), DM, M (LC)",79.0,10.0,9.0,12.0,8.0,12.0,10.0,11.0,9.0,8.0,12.0,8.0,9.0,9.0,11.0,10.0,6.0,11.0,11.0,12.0,16.0,12.0,13.0,10.0,8.0,9.0,8.0,13.0,8.0,10.0,10.0,6.0,10.0,13.0,7.0,8.0,11.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,4.0,3.0,9.0,14.0,4.0,5.0,16.0,14.0,12.0,13.0,12.0,19.0
560,29234736.0,Luca Hoole,"D (RC), WB (R)",92.0,14.0,12.0,10.0,12.0,12.0,13.0,13.0,10.0,13.0,11.0,14.0,12.0,10.0,10.0,15.0,6.0,9.0,6.0,12.0,12.0,10.0,12.0,6.0,11.0,8.0,5.0,10.0,6.0,11.0,7.0,12.0,10.0,10.0,6.0,9.0,9.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,12.0,12.0,5.0,8.0,12.0,5.0,15.0,16.0,13.0,16.0
561,84112370.0,Gonçalo Pimenta,D/WB/M (R),64.0,13.0,12.0,11.0,6.0,13.0,13.0,14.0,8.0,12.0,10.0,11.0,10.0,10.0,12.0,13.0,11.0,11.0,13.0,12.0,11.0,9.0,13.0,11.0,13.0,11.0,5.0,9.0,12.0,6.0,5.0,15.0,8.0,11.0,7.0,12.0,10.0,2.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,13.0,12.0,6.0,12.0,11.0,13.0,13.0,16.0,11.0,17.0
562,28100355.0,Liam Gibson,"D (LC), WB (L), DM, M (C)",77.0,11.0,11.0,10.0,13.0,11.0,11.0,12.0,13.0,12.0,11.0,13.0,9.0,13.0,11.0,14.0,12.0,7.0,10.0,15.0,11.0,11.0,11.0,8.0,8.0,9.0,7.0,8.0,5.0,9.0,7.0,9.0,11.0,10.0,4.0,13.0,10.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,12.0,15.0,2.0,9.0,11.0,6.0,8.0,9.0,6.0,19.0
563,62082815.0,Stefan Milošević,D/WB/M/AM (L),92.0,11.0,12.0,11.0,10.0,11.0,13.0,11.0,13.0,15.0,12.0,12.0,10.0,11.0,10.0,10.0,11.0,10.0,11.0,12.0,12.0,10.0,12.0,12.0,12.0,10.0,8.0,11.0,13.0,10.0,9.0,11.0,12.0,11.0,11.0,12.0,12.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,14.0,12.0,12.0,15.0,13.0,8.0,8.0,9.0,15.0,7.0
564,19411288.0,Cleuber,D/WB (R),82.0,13.0,12.0,7.0,10.0,14.0,13.0,16.0,8.0,8.0,10.0,11.0,9.0,11.0,15.0,10.0,12.0,12.0,8.0,12.0,10.0,7.0,10.0,11.0,10.0,12.0,5.0,11.0,7.0,8.0,8.0,7.0,6.0,11.0,2.0,11.0,12.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,12.0,20.0,3.0,6.0,18.0,9.0,11.0,10.0,14.0,10.0
565,37041416.0,Collin Seedorf,"D (RC), WB (R), DM",81.0,13.0,13.0,12.0,13.0,13.0,14.0,13.0,12.0,11.0,11.0,12.0,12.0,8.0,10.0,12.0,12.0,7.0,12.0,10.0,11.0,9.0,12.0,6.0,10.0,10.0,7.0,9.0,7.0,13.0,8.0,9.0,11.0,11.0,4.0,11.0,11.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,14.0,11.0,3.0,10.0,10.0,8.0,12.0,13.0,12.0,13.0
566,29125547.0,Kyle Knoyle,"D (RC), WB (R)",82.0,11.0,11.0,11.0,8.0,13.0,12.0,14.0,12.0,8.0,12.0,11.0,11.0,13.0,10.0,12.0,5.0,5.0,12.0,12.0,11.0,11.0,12.0,7.0,11.0,12.0,7.0,10.0,6.0,10.0,7.0,5.0,11.0,11.0,5.0,9.0,11.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,11.0,12.0,3.0,12.0,8.0,8.0,11.0,13.0,10.0,10.0
567,71042776.0,Yevhen Pasich,"D/WB (RL), M (R), AM (RL)",56.0,13.0,11.0,12.0,9.0,14.0,12.0,13.0,11.0,7.0,12.0,13.0,8.0,9.0,7.0,13.0,8.0,7.0,11.0,10.0,12.0,8.0,13.0,8.0,9.0,11.0,6.0,9.0,5.0,11.0,11.0,7.0,10.0,9.0,5.0,10.0,11.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,13.0,20.0,6.0,10.0,12.0,12.0,11.0,9.0,16.0,18.0
568,96124432.0,Patryk Janasik,"D/WB (RL), M (R)",63.0,12.0,13.0,12.0,10.0,12.0,12.0,12.0,10.0,9.0,12.0,9.0,12.0,8.0,11.0,12.0,12.0,2.0,11.0,10.0,12.0,13.0,12.0,10.0,11.0,11.0,8.0,8.0,10.0,6.0,9.0,9.0,11.0,8.0,6.0,11.0,9.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,13.0,14.0,7.0,8.0,13.0,5.0,8.0,10.0,14.0,8.0
569,28100271.0,Tyler Reid,"D (RC), WB/M (R)",65.0,13.0,11.0,14.0,11.0,10.0,14.0,11.0,16.0,9.0,9.0,12.0,9.0,9.0,10.0,13.0,12.0,4.0,10.0,10.0,12.0,9.0,14.0,6.0,12.0,11.0,4.0,9.0,4.0,12.0,6.0,12.0,12.0,11.0,7.0,13.0,10.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,13.0,14.0,3.0,7.0,10.0,9.0,12.0,10.0,13.0,20.0
570,14022110.0,Exequiel Narese,D/WB/M (R),83.0,13.0,11.0,11.0,7.0,12.0,12.0,12.0,10.0,11.0,12.0,14.0,13.0,13.0,11.0,14.0,9.0,9.0,9.0,11.0,11.0,9.0,14.0,5.0,11.0,12.0,7.0,11.0,7.0,6.0,8.0,8.0,11.0,12.0,7.0,11.0,12.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,14.0,11.0,1.0,10.0,8.0,8.0,15.0,10.0,12.0,18.0
571,19291517.0,Alyson,D/WB (L),83.0,13.0,14.0,13.0,13.0,14.0,14.0,13.0,13.0,14.0,11.0,12.0,13.0,10.0,11.0,15.0,5.0,9.0,14.0,9.0,12.0,9.0,12.0,11.0,13.0,12.0,6.0,12.0,9.0,9.0,8.0,15.0,11.0,12.0,8.0,9.0,13.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,11.0,13.0,5.0,9.0,10.0,9.0,7.0,8.0,12.0,17.0
572,27133067.0,Adam Sørensen,D/WB/M/AM (L),70.0,15.0,13.0,12.0,5.0,13.0,14.0,10.0,7.0,13.0,10.0,11.0,11.0,11.0,11.0,10.0,9.0,6.0,10.0,10.0,14.0,11.0,14.0,5.0,11.0,10.0,8.0,13.0,5.0,6.0,5.0,6.0,10.0,12.0,5.0,11.0,13.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,8.0,11.0,3.0,5.0,11.0,10.0,12.0,10.0,12.0,15.0
573,61078093.0,Lewis Strapp,D/WB (L),75.0,12.0,9.0,9.0,11.0,16.0,13.0,12.0,11.0,7.0,10.0,8.0,11.0,10.0,10.0,12.0,8.0,12.0,9.0,12.0,13.0,9.0,12.0,13.0,15.0,10.0,5.0,10.0,12.0,13.0,12.0,18.0,13.0,11.0,4.0,14.0,12.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,11.0,15.0,3.0,3.0,11.0,5.0,14.0,10.0,13.0,10.0
574,14085057.0,Lucas Pruzzo,D/WB (L),85.0,13.0,13.0,12.0,8.0,11.0,13.0,14.0,11.0,13.0,12.0,10.0,10.0,11.0,11.0,14.0,7.0,6.0,11.0,12.0,12.0,9.0,13.0,6.0,13.0,11.0,5.0,9.0,5.0,9.0,6.0,15.0,12.0,10.0,7.0,13.0,11.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,12.0,12.0,4.0,10.0,8.0,6.0,10.0,9.0,10.0,19.0
575,16093518.0,Markus Pavic,D/WB/M (L),84.0,12.0,12.0,12.0,11.0,13.0,12.0,14.0,13.0,13.0,10.0,13.0,11.0,12.0,11.0,13.0,7.0,8.0,9.0,12.0,13.0,9.0,15.0,6.0,11.0,8.0,5.0,10.0,6.0,11.0,8.0,12.0,11.0,11.0,7.0,12.0,10.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,11.0,11.0,10.0,8.0,12.0,6.0,12.0,12.0,9.0,10.0
576,14227301.0,Lucas Medina,D/WB (L),75.0,12.0,12.0,8.0,7.0,14.0,13.0,13.0,10.0,13.0,11.0,11.0,12.0,12.0,11.0,15.0,8.0,6.0,13.0,12.0,13.0,11.0,12.0,11.0,12.0,12.0,6.0,8.0,6.0,8.0,5.0,13.0,12.0,9.0,7.0,13.0,11.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,14.0,20.0,6.0,6.0,11.0,6.0,14.0,10.0,9.0,17.0
577,38041695.0,Ákos Kinyik,"D (RC), WB (R)",80.0,13.0,13.0,12.0,13.0,11.0,13.0,13.0,11.0,13.0,13.0,13.0,9.0,9.0,11.0,12.0,8.0,8.0,9.0,8.0,11.0,11.0,13.0,7.0,9.0,9.0,6.0,10.0,6.0,12.0,5.0,10.0,12.0,10.0,9.0,11.0,11.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,3.0,1.0,10.0,14.0,10.0,10.0,10.0,9.0,12.0,10.0,14.0,8.0
578,62159593.0,Uroš Stojanović,D/WB (L),75.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,11.0,8.0,13.0,9.0,11.0,12.0,8.0,13.0,8.0,9.0,9.0,5.0,10.0,7.0,11.0,8.0,10.0,12.0,10.0,7.0,12.0,10.0,4.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,10.0,15.0,7.0,11.0,11.0,10.0,12.0,14.0,16.0,12.0
579,48036076.0,Nathan Dekoke,"D (LC), WB (L)",64.0,12.0,12.0,13.0,11.0,12.0,11.0,12.0,10.0,6.0,12.0,11.0,12.0,11.0,11.0,10.0,8.0,8.0,13.0,12.0,13.0,12.0,12.0,5.0,11.0,10.0,8.0,12.0,6.0,12.0,7.0,10.0,12.0,12.0,7.0,12.0,12.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,9.0,13.0,4.0,5.0,10.0,8.0,9.0,12.0,11.0,20.0
580,51010517.0,Omar Mendoza,D (R),79.0,11.0,11.0,11.0,7.0,11.0,13.0,13.0,9.0,14.0,13.0,12.0,13.0,12.0,13.0,4.0,12.0,10.0,11.0,12.0,12.0,8.0,11.0,8.0,14.0,7.0,10.0,12.0,4.0,12.0,6.0,11.0,11.0,12.0,7.0,11.0,9.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,10.0,15.0,4.0,9.0,11.0,11.0,12.0,11.0,13.0,17.0
581,62197623.0,Matija Kavčič,D/WB (L),74.0,12.0,11.0,11.0,8.0,8.0,12.0,12.0,8.0,10.0,12.0,11.0,10.0,13.0,10.0,12.0,10.0,9.0,9.0,12.0,11.0,10.0,10.0,12.0,14.0,11.0,8.0,11.0,7.0,9.0,7.0,9.0,12.0,12.0,5.0,12.0,12.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,9.0,13.0,3.0,4.0,11.0,4.0,14.0,11.0,9.0,6.0
582,14116164.0,José Villegas,"D (RC), WB (R)",86.0,14.0,13.0,9.0,13.0,9.0,13.0,10.0,9.0,14.0,12.0,10.0,9.0,11.0,12.0,12.0,5.0,6.0,7.0,14.0,6.0,7.0,9.0,6.0,10.0,5.0,5.0,10.0,1.0,11.0,4.0,7.0,13.0,9.0,5.0,13.0,9.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,12.0,9.0,3.0,15.0,7.0,5.0,10.0,13.0,17.0,18.0
583,95078188.0,Joshua Rawlins,D (RC),74.0,14.0,14.0,11.0,10.0,16.0,12.0,12.0,10.0,15.0,11.0,12.0,10.0,11.0,11.0,13.0,12.0,8.0,11.0,14.0,12.0,9.0,12.0,7.0,8.0,10.0,6.0,10.0,6.0,6.0,5.0,10.0,13.0,10.0,4.0,9.0,9.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,15.0,11.0,13.0,12.0,9.0,5.0,12.0,7.0,12.0,7.0
584,66044473.0,Park Dae-Won,"D (RLC), WB (L)",86.0,14.0,12.0,9.0,6.0,12.0,12.0,11.0,12.0,8.0,12.0,10.0,8.0,11.0,11.0,16.0,5.0,14.0,8.0,12.0,10.0,6.0,16.0,7.0,11.0,8.0,2.0,11.0,8.0,8.0,8.0,9.0,12.0,11.0,2.0,10.0,11.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,12.0,11.0,6.0,10.0,10.0,10.0,12.0,9.0,19.0,14.0
585,13193896.0,Najeeb Yakubu,"D/WB (RL), M (R)",75.0,14.0,13.0,10.0,13.0,13.0,15.0,13.0,14.0,9.0,9.0,10.0,11.0,9.0,9.0,4.0,10.0,10.0,9.0,9.0,11.0,11.0,11.0,6.0,11.0,9.0,11.0,10.0,9.0,7.0,9.0,8.0,10.0,12.0,4.0,11.0,12.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,11.0,10.0,3.0,9.0,8.0,5.0,12.0,12.0,3.0,20.0
586,13183095.0,Clinton Antwi,"D/WB (L), DM, M (LC), AM (L)",61.0,13.0,13.0,6.0,4.0,12.0,13.0,10.0,6.0,12.0,12.0,12.0,9.0,11.0,9.0,15.0,13.0,12.0,11.0,10.0,11.0,7.0,11.0,10.0,10.0,13.0,4.0,12.0,10.0,5.0,6.0,9.0,12.0,7.0,8.0,13.0,8.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,12.0,5.0,5.0,11.0,17.0,13.0,10.0,12.0,11.0,12.0
