,UID,Name,Position,Con/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
623,2002080643.0,Ibrahim Barro,GK,1.26,11.0,13.0,16.0,11.0,13.0,13.0,7.0,10.0,12.0,8.0,14.0,9.0,14.0,13.0,17.0,1.0,15.0,1.0,13.0,11.0,4.0,7.0,3.0,2.0,3.0,3.0,7.0,7.0,1.0,3.0,1.0,3.0,9.0,2.0,3.0,10.0,12.0,12.0,10.0,12.0,14.0,13.0,14.0,9.0,13.0,7.0,13.0
624,39053441.0,Patrik Sigurður Gunnarsson,GK,1.0,9.0,14.0,13.0,16.0,12.0,10.0,12.0,12.0,11.0,13.0,14.0,15.0,13.0,13.0,15.0,4.0,8.0,5.0,13.0,10.0,11.0,12.0,4.0,2.0,2.0,3.0,8.0,6.0,6.0,2.0,2.0,1.0,12.0,6.0,1.0,9.0,15.0,13.0,14.0,4.0,14.0,12.0,13.0,12.0,13.0,11.0,13.0
625,85093462.0,Thomas Didillon,GK,0.99,11.0,13.0,15.0,16.0,15.0,11.0,12.0,14.0,14.0,13.0,14.0,13.0,13.0,12.0,12.0,2.0,14.0,2.0,13.0,11.0,10.0,11.0,3.0,2.0,2.0,3.0,8.0,8.0,1.0,2.0,1.0,1.0,10.0,5.0,2.0,8.0,12.0,12.0,12.0,9.0,12.0,12.0,13.0,7.0,14.0,13.0,13.0
626,70093998.0,Abdulsamed Damlu,GK,1.0,13.0,14.0,12.0,14.0,13.0,12.0,5.0,10.0,11.0,13.0,12.0,13.0,14.0,9.0,14.0,1.0,14.0,1.0,14.0,11.0,12.0,10.0,4.0,3.0,1.0,3.0,2.0,6.0,3.0,2.0,1.0,1.0,12.0,3.0,1.0,6.0,14.0,12.0,13.0,13.0,10.0,10.0,16.0,13.0,11.0,12.0,13.0
627,2002075051.0,Frank Romano,GK,1.62,8.0,12.0,7.0,4.0,11.0,4.0,3.0,2.0,10.0,4.0,7.0,3.0,8.0,11.0,14.0,2.0,2.0,1.0,9.0,6.0,8.0,8.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,6.0,5.0,6.0,7.0,13.0,10.0,8.0,16.0,12.0,7.0,5.0
628,51016028.0,Gibrán Lajud,GK,1.11,13.0,12.0,11.0,10.0,10.0,12.0,10.0,10.0,7.0,12.0,16.0,11.0,12.0,10.0,16.0,8.0,12.0,2.0,12.0,11.0,9.0,10.0,5.0,1.0,4.0,1.0,9.0,8.0,2.0,1.0,2.0,2.0,10.0,2.0,2.0,9.0,12.0,12.0,12.0,11.0,12.0,13.0,14.0,16.0,13.0,9.0,12.0
629,2000208266.0,Rhys Forster,GK,0.94,9.0,12.0,11.0,11.0,11.0,11.0,8.0,8.0,14.0,14.0,9.0,7.0,12.0,8.0,12.0,2.0,10.0,2.0,9.0,11.0,7.0,8.0,4.0,2.0,2.0,2.0,8.0,8.0,8.0,2.0,3.0,1.0,7.0,1.0,1.0,7.0,11.0,8.0,6.0,5.0,7.0,6.0,8.0,9.0,11.0,9.0,11.0
630,98033113.0,Jonas Omlin,GK,0.99,10.0,12.0,11.0,14.0,10.0,9.0,11.0,11.0,8.0,14.0,14.0,13.0,14.0,12.0,12.0,4.0,13.0,1.0,16.0,10.0,7.0,8.0,5.0,1.0,1.0,1.0,9.0,9.0,1.0,3.0,2.0,3.0,12.0,2.0,1.0,7.0,12.0,14.0,13.0,6.0,12.0,13.0,15.0,14.0,16.0,13.0,15.0
631,43304017.0,Demba Thiam,GK,0.87,9.0,10.0,13.0,14.0,13.0,10.0,6.0,12.0,7.0,12.0,13.0,10.0,12.0,14.0,12.0,6.0,9.0,6.0,12.0,7.0,6.0,6.0,4.0,3.0,2.0,2.0,7.0,5.0,5.0,3.0,2.0,1.0,9.0,2.0,1.0,7.0,16.0,11.0,12.0,8.0,13.0,11.0,12.0,12.0,13.0,10.0,10.0
632,2000033224.0,Tom Booth,GK,1.45,5.0,13.0,8.0,10.0,15.0,10.0,12.0,5.0,8.0,11.0,11.0,7.0,9.0,12.0,13.0,3.0,3.0,2.0,7.0,11.0,7.0,18.0,5.0,2.0,3.0,3.0,3.0,7.0,2.0,2.0,3.0,3.0,12.0,3.0,3.0,7.0,12.0,9.0,7.0,5.0,8.0,6.0,8.0,8.0,7.0,14.0,8.0
633,2002084452.0,Ayoub Nasrollah,GK,1.23,11.0,10.0,4.0,5.0,6.0,7.0,3.0,3.0,16.0,5.0,6.0,10.0,7.0,6.0,3.0,3.0,10.0,2.0,8.0,7.0,5.0,3.0,1.0,3.0,2.0,2.0,5.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,7.0,8.0,6.0,14.0,8.0,8.0,6.0,8.0,10.0,15.0,4.0
634,83111430.0,Luís Maximiano,GK,0.87,13.0,14.0,14.0,16.0,12.0,12.0,13.0,12.0,12.0,14.0,14.0,12.0,13.0,13.0,14.0,3.0,10.0,3.0,14.0,13.0,11.0,14.0,4.0,1.0,1.0,1.0,10.0,8.0,7.0,1.0,2.0,1.0,11.0,2.0,1.0,9.0,15.0,12.0,13.0,8.0,15.0,13.0,16.0,11.0,15.0,12.0,13.0
635,2002080707.0,Birger Bungert,GK,1.36,11.0,12.0,13.0,14.0,14.0,10.0,10.0,10.0,7.0,9.0,15.0,10.0,12.0,14.0,9.0,1.0,15.0,3.0,13.0,7.0,8.0,8.0,3.0,2.0,2.0,2.0,6.0,8.0,1.0,2.0,1.0,2.0,9.0,6.0,2.0,6.0,14.0,13.0,13.0,1.0,18.0,9.0,12.0,10.0,11.0,5.0,12.0
636,2002080785.0,Sébastien Cuenot,GK,1.4,10.0,12.0,8.0,8.0,5.0,10.0,4.0,4.0,16.0,8.0,9.0,7.0,10.0,5.0,5.0,2.0,7.0,3.0,10.0,6.0,15.0,4.0,2.0,2.0,2.0,2.0,8.0,6.0,2.0,1.0,1.0,2.0,5.0,3.0,3.0,8.0,9.0,6.0,11.0,1.0,11.0,9.0,10.0,20.0,13.0,13.0,8.0
637,14006220.0,Franco Armani,GK,0.94,7.0,12.0,11.0,11.0,12.0,6.0,13.0,13.0,12.0,15.0,15.0,16.0,15.0,13.0,14.0,1.0,15.0,1.0,14.0,11.0,8.0,13.0,4.0,3.0,1.0,3.0,7.0,7.0,1.0,3.0,1.0,1.0,8.0,3.0,3.0,7.0,13.0,6.0,9.0,6.0,15.0,10.0,15.0,19.0,10.0,10.0,9.0
638,14035968.0,Walter Benítez,GK,1.11,8.0,12.0,15.0,16.0,15.0,8.0,12.0,16.0,2.0,15.0,15.0,12.0,16.0,12.0,15.0,15.0,15.0,12.0,15.0,15.0,12.0,15.0,6.0,2.0,1.0,3.0,11.0,10.0,6.0,1.0,1.0,1.0,11.0,4.0,3.0,9.0,14.0,16.0,14.0,6.0,15.0,14.0,15.0,9.0,15.0,10.0,13.0
639,53085085.0,Sayouba Mandé,GK,1.23,11.0,12.0,11.0,12.0,14.0,10.0,12.0,10.0,13.0,14.0,14.0,11.0,7.0,9.0,10.0,16.0,8.0,2.0,11.0,7.0,13.0,12.0,5.0,3.0,4.0,1.0,10.0,9.0,4.0,5.0,1.0,4.0,8.0,5.0,10.0,6.0,14.0,7.0,9.0,18.0,8.0,8.0,14.0,14.0,16.0,14.0,11.0
640,57150378.0,Horaţiu Moldovan,GK,0.68,11.0,11.0,11.0,12.0,10.0,10.0,10.0,12.0,10.0,8.0,12.0,12.0,10.0,10.0,12.0,3.0,11.0,2.0,10.0,8.0,9.0,9.0,5.0,2.0,1.0,3.0,5.0,7.0,3.0,2.0,3.0,2.0,15.0,4.0,1.0,8.0,13.0,13.0,12.0,6.0,14.0,13.0,15.0,11.0,15.0,4.0,14.0
641,18018640.0,Thomas Kaminski,GK,0.95,10.0,13.0,7.0,14.0,13.0,10.0,11.0,7.0,9.0,12.0,13.0,10.0,13.0,11.0,14.0,10.0,9.0,5.0,10.0,11.0,12.0,13.0,5.0,5.0,8.0,5.0,12.0,6.0,6.0,5.0,12.0,5.0,12.0,5.0,6.0,15.0,11.0,15.0,12.0,13.0,15.0,11.0,16.0,10.0,17.0,14.0,12.0
642,29086822.0,Liam Roberts,GK,0.81,12.0,15.0,8.0,14.0,10.0,12.0,10.0,12.0,10.0,13.0,10.0,11.0,12.0,8.0,12.0,5.0,10.0,8.0,10.0,13.0,10.0,10.0,5.0,2.0,3.0,2.0,8.0,6.0,5.0,2.0,3.0,1.0,8.0,3.0,3.0,9.0,10.0,11.0,10.0,10.0,13.0,13.0,13.0,10.0,15.0,10.0,11.0
643,70093833.0,İrfan Eğribayat,GK,1.13,12.0,15.0,9.0,14.0,13.0,11.0,9.0,13.0,14.0,11.0,14.0,12.0,11.0,12.0,9.0,2.0,12.0,3.0,12.0,11.0,8.0,12.0,6.0,2.0,2.0,1.0,11.0,8.0,8.0,2.0,2.0,1.0,13.0,3.0,3.0,12.0,14.0,11.0,9.0,15.0,12.0,12.0,14.0,10.0,16.0,12.0,10.0
644,29223277.0,Nathan Broome,GK,0.7,9.0,12.0,9.0,12.0,15.0,9.0,7.0,8.0,7.0,12.0,11.0,10.0,12.0,15.0,9.0,1.0,3.0,2.0,12.0,8.0,8.0,7.0,3.0,3.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,8.0,1.0,2.0,6.0,11.0,11.0,9.0,7.0,11.0,12.0,13.0,5.0,12.0,7.0,9.0
645,67178152.0,Pau López,GK,1.08,12.0,15.0,12.0,13.0,13.0,13.0,11.0,11.0,6.0,14.0,15.0,12.0,15.0,12.0,10.0,5.0,8.0,5.0,14.0,13.0,7.0,12.0,6.0,3.0,1.0,2.0,11.0,11.0,7.0,1.0,6.0,1.0,14.0,4.0,3.0,10.0,10.0,11.0,9.0,7.0,15.0,14.0,15.0,9.0,16.0,14.0,15.0
646,29233994.0,Coniah Boyce-Clarke,GK,0.94,11.0,17.0,14.0,15.0,13.0,13.0,11.0,14.0,15.0,13.0,8.0,12.0,13.0,12.0,15.0,2.0,5.0,3.0,17.0,11.0,13.0,11.0,6.0,1.0,3.0,1.0,11.0,8.0,3.0,3.0,1.0,2.0,12.0,3.0,1.0,9.0,16.0,13.0,13.0,9.0,13.0,15.0,15.0,6.0,16.0,8.0,15.0
647,18087914.0,Mile Svilar,GK,1.02,14.0,14.0,12.0,16.0,13.0,13.0,11.0,13.0,14.0,12.0,16.0,13.0,11.0,14.0,15.0,8.0,6.0,5.0,13.0,10.0,11.0,9.0,5.0,2.0,3.0,1.0,12.0,8.0,9.0,2.0,2.0,2.0,13.0,5.0,1.0,13.0,13.0,12.0,11.0,12.0,14.0,15.0,14.0,6.0,16.0,16.0,13.0
648,51043662.0,Raúl Gudiño,GK,1.02,12.0,15.0,15.0,16.0,13.0,13.0,12.0,13.0,6.0,14.0,15.0,13.0,9.0,11.0,13.0,5.0,9.0,3.0,15.0,12.0,9.0,16.0,5.0,2.0,1.0,1.0,9.0,10.0,3.0,1.0,3.0,1.0,8.0,3.0,1.0,7.0,17.0,13.0,13.0,12.0,9.0,14.0,13.0,10.0,15.0,14.0,16.0
649,67037306.0,Joel Robles,GK,1.0,9.0,12.0,14.0,13.0,10.0,8.0,9.0,13.0,5.0,9.0,10.0,9.0,10.0,10.0,12.0,2.0,10.0,10.0,12.0,10.0,12.0,6.0,5.0,3.0,2.0,1.0,10.0,7.0,9.0,3.0,2.0,2.0,11.0,3.0,1.0,10.0,16.0,16.0,12.0,8.0,15.0,15.0,16.0,11.0,15.0,12.0,16.0
650,29217606.0,Harry Halwax,GK,1.27,10.0,15.0,8.0,14.0,8.0,10.0,4.0,8.0,9.0,10.0,14.0,8.0,10.0,14.0,6.0,2.0,14.0,2.0,8.0,6.0,6.0,5.0,3.0,1.0,2.0,2.0,2.0,7.0,1.0,3.0,3.0,2.0,9.0,1.0,1.0,1.0,14.0,10.0,4.0,5.0,8.0,11.0,11.0,5.0,9.0,8.0,9.0
651,67136579.0,Paulo Gazzaniga,GK,0.95,7.0,14.0,11.0,17.0,11.0,6.0,12.0,12.0,9.0,12.0,13.0,10.0,12.0,12.0,13.0,6.0,6.0,4.0,13.0,11.0,14.0,12.0,3.0,2.0,3.0,2.0,9.0,5.0,6.0,1.0,2.0,3.0,11.0,2.0,3.0,13.0,15.0,12.0,12.0,5.0,13.0,16.0,14.0,7.0,16.0,12.0,13.0
652,52085913.0,Liam Hughes,GK,1.4,10.0,7.0,8.0,12.0,11.0,6.0,4.0,5.0,12.0,6.0,15.0,7.0,9.0,14.0,16.0,3.0,11.0,1.0,10.0,6.0,8.0,7.0,2.0,1.0,2.0,2.0,2.0,7.0,1.0,3.0,2.0,1.0,10.0,3.0,2.0,4.0,15.0,13.0,10.0,5.0,10.0,10.0,7.0,6.0,9.0,9.0,8.0
653,78080745.0,Sebastián Lentinelly,GK,1.04,12.0,15.0,12.0,12.0,12.0,12.0,10.0,10.0,8.0,12.0,13.0,11.0,12.0,16.0,16.0,3.0,14.0,2.0,11.0,11.0,14.0,10.0,5.0,3.0,1.0,2.0,9.0,9.0,1.0,3.0,3.0,2.0,9.0,3.0,1.0,10.0,11.0,9.0,12.0,6.0,10.0,9.0,13.0,13.0,15.0,14.0,14.0
654,29087736.0,Matt Macey,GK,0.71,7.0,10.0,13.0,19.0,13.0,6.0,12.0,14.0,8.0,12.0,14.0,10.0,12.0,11.0,16.0,2.0,7.0,3.0,12.0,12.0,6.0,10.0,1.0,3.0,3.0,2.0,7.0,2.0,6.0,1.0,2.0,1.0,5.0,3.0,1.0,5.0,17.0,14.0,9.0,5.0,14.0,10.0,15.0,7.0,11.0,9.0,10.0
655,29243904.0,Jordan Gillmore,GK,1.09,6.0,12.0,4.0,12.0,9.0,2.0,1.0,5.0,6.0,7.0,15.0,9.0,7.0,12.0,8.0,3.0,6.0,1.0,5.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,3.0,3.0,6.0,2.0,2.0,1.0,14.0,8.0,9.0,5.0,10.0,8.0,6.0,8.0,9.0,9.0,7.0
656,61042644.0,Danny Rogers,GK,1.04,9.0,12.0,9.0,11.0,15.0,7.0,14.0,10.0,5.0,11.0,12.0,12.0,12.0,10.0,16.0,2.0,9.0,1.0,12.0,14.0,8.0,9.0,3.0,2.0,3.0,3.0,8.0,5.0,5.0,2.0,3.0,1.0,8.0,1.0,3.0,7.0,11.0,9.0,12.0,2.0,12.0,9.0,11.0,10.0,12.0,5.0,12.0
657,2002083789.0,Chris Stewart,GK,1.21,8.0,10.0,7.0,12.0,15.0,7.0,5.0,5.0,13.0,8.0,5.0,5.0,11.0,6.0,10.0,3.0,9.0,3.0,6.0,5.0,6.0,5.0,2.0,2.0,2.0,3.0,6.0,5.0,1.0,1.0,2.0,2.0,5.0,2.0,2.0,7.0,9.0,6.0,12.0,2.0,13.0,8.0,9.0,5.0,13.0,9.0,9.0
658,82084819.0,Vino Barclett,GK,1.0,6.0,7.0,9.0,9.0,17.0,9.0,7.0,7.0,15.0,14.0,9.0,8.0,12.0,15.0,5.0,2.0,5.0,2.0,8.0,9.0,8.0,8.0,2.0,1.0,3.0,1.0,5.0,6.0,1.0,2.0,2.0,2.0,10.0,3.0,3.0,7.0,12.0,10.0,10.0,5.0,13.0,14.0,7.0,9.0,15.0,7.0,9.0
659,89065344.0,Carl Rushworth,GK,0.87,9.0,13.0,12.0,16.0,11.0,10.0,16.0,12.0,11.0,13.0,12.0,13.0,12.0,13.0,9.0,3.0,12.0,1.0,13.0,6.0,10.0,11.0,2.0,1.0,1.0,2.0,8.0,5.0,1.0,1.0,3.0,3.0,13.0,1.0,1.0,8.0,15.0,12.0,13.0,9.0,14.0,14.0,16.0,10.0,14.0,11.0,14.0
660,28085753.0,Lawrence Vigouroux,GK,1.1,12.0,12.0,11.0,13.0,15.0,10.0,12.0,13.0,15.0,12.0,12.0,9.0,10.0,10.0,12.0,3.0,14.0,3.0,12.0,11.0,14.0,10.0,3.0,1.0,1.0,1.0,9.0,4.0,7.0,2.0,3.0,3.0,9.0,2.0,1.0,14.0,13.0,11.0,10.0,15.0,11.0,15.0,14.0,10.0,13.0,14.0,14.0
661,2000049988.0,Ben Coley,GK,1.04,10.0,9.0,8.0,15.0,12.0,7.0,7.0,9.0,7.0,7.0,11.0,7.0,10.0,15.0,8.0,3.0,4.0,2.0,7.0,7.0,7.0,6.0,2.0,2.0,3.0,1.0,2.0,6.0,1.0,3.0,1.0,1.0,4.0,2.0,3.0,5.0,14.0,11.0,6.0,5.0,8.0,14.0,6.0,9.0,9.0,12.0,7.0
662,29123126.0,Jake Eastwood,GK,0.95,10.0,15.0,13.0,17.0,8.0,7.0,14.0,12.0,14.0,12.0,13.0,9.0,11.0,9.0,10.0,1.0,4.0,2.0,13.0,12.0,9.0,13.0,4.0,1.0,1.0,3.0,9.0,6.0,1.0,1.0,2.0,1.0,10.0,3.0,1.0,9.0,15.0,11.0,11.0,4.0,10.0,13.0,12.0,7.0,14.0,6.0,12.0
663,91008163.0,Richard Strebinger,GK,1.09,8.0,12.0,14.0,16.0,13.0,8.0,13.0,13.0,8.0,11.0,11.0,10.0,12.0,12.0,13.0,14.0,14.0,1.0,14.0,15.0,9.0,14.0,1.0,1.0,2.0,1.0,9.0,1.0,8.0,6.0,7.0,3.0,9.0,6.0,5.0,10.0,12.0,14.0,13.0,13.0,14.0,7.0,15.0,8.0,14.0,11.0,16.0
664,19226731.0,Daniel,GK,1.24,10.0,9.0,13.0,13.0,13.0,9.0,12.0,13.0,15.0,11.0,12.0,12.0,14.0,11.0,12.0,1.0,13.0,1.0,12.0,13.0,9.0,12.0,4.0,3.0,3.0,1.0,9.0,6.0,4.0,2.0,1.0,2.0,12.0,3.0,1.0,10.0,13.0,12.0,14.0,10.0,12.0,14.0,14.0,9.0,13.0,10.0,13.0
665,223131.0,Tarek Najia,GK,1.39,8.0,8.0,10.0,12.0,9.0,8.0,10.0,9.0,8.0,9.0,10.0,8.0,9.0,14.0,5.0,2.0,14.0,2.0,11.0,7.0,6.0,6.0,2.0,3.0,1.0,2.0,4.0,4.0,1.0,3.0,2.0,3.0,8.0,3.0,3.0,3.0,13.0,8.0,7.0,8.0,8.0,9.0,6.0,5.0,6.0,7.0,5.0
666,86046422.0,Joel Graterol,GK,1.78,9.0,12.0,9.0,10.0,10.0,9.0,9.0,10.0,8.0,12.0,13.0,9.0,10.0,11.0,13.0,1.0,14.0,9.0,10.0,10.0,8.0,9.0,1.0,1.0,1.0,3.0,6.0,2.0,9.0,3.0,2.0,2.0,8.0,2.0,2.0,8.0,12.0,12.0,12.0,13.0,11.0,11.0,11.0,12.0,13.0,13.0,9.0
667,67199250.0,Miquel Parera,GK,1.32,13.0,14.0,12.0,10.0,16.0,13.0,5.0,11.0,11.0,12.0,16.0,12.0,13.0,12.0,12.0,3.0,11.0,3.0,12.0,12.0,13.0,10.0,3.0,1.0,2.0,2.0,10.0,5.0,3.0,2.0,2.0,1.0,11.0,2.0,3.0,8.0,10.0,11.0,12.0,6.0,12.0,13.0,16.0,9.0,14.0,10.0,14.0
668,20016296.0,Amir Abedzadeh,GK,0.95,11.0,14.0,13.0,11.0,14.0,9.0,12.0,13.0,13.0,13.0,15.0,11.0,14.0,11.0,13.0,1.0,10.0,1.0,13.0,13.0,9.0,13.0,5.0,2.0,2.0,2.0,8.0,9.0,8.0,1.0,3.0,3.0,12.0,3.0,3.0,8.0,14.0,13.0,12.0,13.0,13.0,12.0,13.0,10.0,17.0,14.0,10.0
669,28108032.0,Jamie Cumming,GK,0.89,9.0,12.0,10.0,14.0,14.0,11.0,13.0,11.0,10.0,13.0,12.0,12.0,11.0,12.0,18.0,2.0,7.0,2.0,13.0,10.0,11.0,11.0,3.0,2.0,3.0,3.0,10.0,7.0,1.0,2.0,1.0,1.0,11.0,4.0,1.0,9.0,14.0,12.0,12.0,3.0,13.0,16.0,15.0,5.0,16.0,10.0,12.0
670,2000138736.0,Kacper Zapieraczynski,GK,1.17,12.0,10.0,9.0,12.0,9.0,13.0,4.0,7.0,13.0,8.0,12.0,9.0,11.0,14.0,11.0,3.0,6.0,1.0,9.0,8.0,8.0,4.0,2.0,2.0,1.0,3.0,4.0,5.0,1.0,2.0,3.0,1.0,7.0,3.0,3.0,3.0,14.0,9.0,10.0,5.0,12.0,5.0,8.0,6.0,12.0,11.0,8.0
671,37005659.0,Marco Bizot,GK,1.32,7.0,9.0,12.0,15.0,13.0,7.0,8.0,12.0,9.0,12.0,14.0,13.0,14.0,12.0,14.0,10.0,13.0,8.0,14.0,12.0,10.0,14.0,4.0,3.0,6.0,2.0,11.0,8.0,8.0,2.0,3.0,1.0,11.0,2.0,2.0,10.0,15.0,12.0,12.0,5.0,11.0,14.0,14.0,19.0,16.0,12.0,16.0
672,2002081286.0,Jarosław Trzcionka,GK,1.17,12.0,13.0,15.0,14.0,10.0,13.0,8.0,11.0,9.0,13.0,5.0,13.0,12.0,15.0,16.0,2.0,10.0,3.0,14.0,7.0,12.0,10.0,1.0,3.0,3.0,1.0,6.0,7.0,1.0,3.0,1.0,3.0,10.0,1.0,2.0,11.0,14.0,15.0,16.0,3.0,15.0,13.0,13.0,9.0,15.0,10.0,15.0
673,70112946.0,Ersin Destanoğlu,GK,0.95,12.0,10.0,13.0,15.0,15.0,11.0,14.0,14.0,10.0,14.0,17.0,12.0,11.0,13.0,10.0,2.0,9.0,1.0,12.0,13.0,8.0,14.0,4.0,2.0,1.0,3.0,9.0,8.0,1.0,2.0,2.0,3.0,8.0,4.0,2.0,10.0,14.0,14.0,10.0,15.0,12.0,14.0,14.0,12.0,13.0,17.0,11.0
674,28084937.0,Josh Vickers,GK,0.98,10.0,13.0,13.0,14.0,15.0,11.0,12.0,12.0,4.0,9.0,12.0,10.0,12.0,9.0,17.0,1.0,9.0,1.0,12.0,12.0,12.0,10.0,5.0,1.0,3.0,2.0,8.0,9.0,3.0,2.0,2.0,3.0,10.0,2.0,2.0,9.0,13.0,13.0,13.0,4.0,13.0,12.0,14.0,8.0,14.0,10.0,13.0
675,2000141159.0,Billy Eastwood,GK,0.71,11.0,12.0,8.0,11.0,10.0,12.0,4.0,5.0,12.0,5.0,9.0,7.0,11.0,11.0,6.0,1.0,11.0,1.0,8.0,5.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,5.0,1.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,10.0,2.0,5.0,8.0,12.0,8.0,9.0,6.0,11.0,11.0,6.0
676,43028661.0,Antonio Donnarumma,GK,1.25,6.0,10.0,14.0,12.0,15.0,5.0,10.0,13.0,11.0,12.0,14.0,11.0,11.0,13.0,15.0,4.0,9.0,4.0,12.0,7.0,7.0,9.0,3.0,2.0,4.0,3.0,6.0,6.0,6.0,2.0,9.0,1.0,7.0,2.0,5.0,5.0,13.0,12.0,12.0,5.0,13.0,14.0,15.0,12.0,13.0,13.0,11.0
677,29108190.0,Joe Wildsmith,GK,0.8,13.0,13.0,10.0,13.0,11.0,14.0,9.0,12.0,12.0,13.0,13.0,10.0,10.0,11.0,13.0,1.0,11.0,1.0,13.0,10.0,12.0,9.0,3.0,1.0,1.0,1.0,10.0,6.0,1.0,3.0,2.0,3.0,16.0,1.0,2.0,8.0,12.0,10.0,10.0,4.0,12.0,13.0,13.0,1.0,15.0,6.0,10.0
678,29199264.0,Daniel Langley,GK,0.94,12.0,17.0,10.0,16.0,15.0,13.0,5.0,11.0,8.0,14.0,15.0,9.0,8.0,10.0,14.0,3.0,13.0,1.0,12.0,8.0,4.0,6.0,4.0,3.0,3.0,2.0,6.0,6.0,1.0,2.0,1.0,1.0,11.0,3.0,1.0,7.0,18.0,8.0,12.0,3.0,11.0,10.0,12.0,9.0,11.0,9.0,12.0
679,28096363.0,Alex Palmer,GK,1.0,8.0,13.0,11.0,14.0,12.0,10.0,15.0,12.0,6.0,11.0,11.0,13.0,13.0,11.0,13.0,1.0,7.0,1.0,12.0,9.0,9.0,9.0,3.0,2.0,2.0,3.0,9.0,6.0,1.0,3.0,3.0,2.0,11.0,3.0,2.0,9.0,15.0,12.0,12.0,3.0,12.0,13.0,13.0,10.0,12.0,10.0,13.0
680,28118905.0,Matěj Kovář,GK,1.15,13.0,14.0,12.0,16.0,15.0,12.0,10.0,10.0,5.0,13.0,9.0,12.0,10.0,10.0,15.0,4.0,7.0,1.0,12.0,10.0,9.0,6.0,3.0,3.0,2.0,1.0,12.0,6.0,1.0,1.0,2.0,3.0,10.0,1.0,3.0,12.0,15.0,11.0,10.0,8.0,12.0,14.0,13.0,12.0,13.0,12.0,8.0
681,61073510.0,Ross Doohan,GK,0.97,11.0,13.0,11.0,15.0,10.0,15.0,9.0,9.0,8.0,11.0,10.0,10.0,14.0,12.0,9.0,1.0,4.0,1.0,12.0,8.0,12.0,9.0,5.0,1.0,1.0,1.0,9.0,8.0,7.0,1.0,1.0,2.0,10.0,2.0,3.0,10.0,14.0,13.0,7.0,5.0,12.0,15.0,12.0,5.0,12.0,11.0,9.0
682,28044979.0,Jack Butland,GK,0.89,11.0,14.0,11.0,18.0,12.0,11.0,12.0,11.0,10.0,12.0,14.0,14.0,12.0,8.0,10.0,3.0,10.0,2.0,13.0,12.0,7.0,12.0,3.0,1.0,3.0,3.0,8.0,2.0,6.0,2.0,2.0,2.0,10.0,4.0,3.0,11.0,15.0,12.0,9.0,11.0,16.0,11.0,17.0,8.0,16.0,11.0,14.0
683,43212533.0,Elhan Kastrati,GK,1.15,12.0,14.0,12.0,14.0,10.0,12.0,15.0,12.0,8.0,13.0,13.0,12.0,12.0,12.0,11.0,10.0,10.0,9.0,12.0,12.0,12.0,12.0,5.0,5.0,5.0,5.0,9.0,5.0,9.0,7.0,7.0,5.0,9.0,5.0,5.0,8.0,12.0,12.0,12.0,10.0,12.0,12.0,13.0,13.0,13.0,10.0,13.0
684,19119899.0,Busatto,GK,1.25,10.0,10.0,10.0,16.0,16.0,8.0,9.0,14.0,9.0,13.0,16.0,11.0,16.0,11.0,11.0,4.0,11.0,5.0,14.0,15.0,10.0,10.0,3.0,3.0,5.0,2.0,10.0,5.0,10.0,1.0,3.0,2.0,9.0,6.0,2.0,8.0,13.0,12.0,11.0,4.0,12.0,12.0,14.0,15.0,13.0,16.0,13.0
685,24056362.0,Dominik Kotarski,GK,1.0,10.0,12.0,13.0,14.0,12.0,9.0,11.0,13.0,15.0,12.0,14.0,12.0,10.0,10.0,12.0,3.0,6.0,1.0,13.0,6.0,11.0,11.0,3.0,3.0,3.0,2.0,10.0,7.0,1.0,2.0,2.0,1.0,11.0,5.0,1.0,9.0,15.0,13.0,14.0,10.0,12.0,11.0,14.0,8.0,13.0,14.0,11.0
686,18050692.0,Davy Roef,GK,1.08,12.0,13.0,9.0,13.0,11.0,11.0,13.0,9.0,7.0,14.0,11.0,13.0,12.0,16.0,14.0,2.0,4.0,1.0,14.0,10.0,11.0,14.0,4.0,1.0,1.0,2.0,13.0,8.0,12.0,3.0,3.0,3.0,13.0,5.0,3.0,12.0,12.0,12.0,6.0,8.0,12.0,13.0,15.0,8.0,14.0,12.0,13.0
